Trait1	Trait2	RatioModified1	RatioModified2	OverlapProteins	OverlapProteoforms	Type
ErythrocyteCount	Emotions	0.27907	0.0909091	1	0	sep
ErythrocyteCount	Eosinophils	0.27907	0	1	0	sep
ErythrocyteCount	Epstein_BarrVirusNuclearAntigens	0.27907	0	1	0	sep
ErythrocyteCount	EsophagealNeoplasms	0.27907	0.230769	1	0	sep
ErythrocyteCount	EyeMovements	0.27907	0	1	0	sep
ErythrocyteCount	Eyebrows	0.27907	0.171429	1	0	sep
ErythrocyteCount	Face	0.27907	0.625	1	0	sep
ErythrocyteCount	Fenofibrate	0.27907	0.0625	1	0	sep
ErythrocyteCount	Ferritins	0.27907	0	2	0	sep
ErythrocyteCount	Fibrinogen	0.27907	0.204819	1	0	sep
ErythrocyteCount	Glioblastoma	0.27907	0.866667	1	0	sep
ErythrocyteCount	Glioma	0.27907	0.807018	1	0	sep
ErythrocyteCount	GlomerularFiltrationRate	0.27907	0.288889	1	0	sep
ErythrocyteCount	GlomerulonephritisIGA	0.27907	0.09375	1	0	sep
ErythrocyteCount	GlucosephosphateDehydrogenase	0.27907	0	2	0	sep
ErythrocyteCount	HIV_1	0.27907	0.0512821	1	0	sep
ErythrocyteCount	Hair	0.27907	0.166667	1	0	sep
ErythrocyteCount	HairColor	0.27907	0.15	1	0	sep
ErythrocyteCount	HemoglobinAGlycosylated	0.27907	0.285714	1	0	sep
ErythrocyteCount	HemoglobinE	0.27907	0	1	0	sep
ErythrocyteCount	Hepcidins	0.27907	0.222222	2	0	sep
ErythrocyteCount	HodgkinDisease	0.27907	0.108108	2	0	sep
ErythrocyteCount	Hypertension	0.27907	0.0857143	1	0	sep
ErythrocyteCount	IdiopathicPulmonaryFibrosis	0.27907	0.333333	1	0	sep
ErythrocyteCount	Immunoglobulins	0.27907	0.333333	1	0	sep
ErythrocyteCount	Insulin	0.27907	0.0882353	2	0	sep
ErythrocyteCount	InsulinResistance	0.27907	0.135135	1	0	sep
ErythrocyteCount	Interleukin_2ReceptoralphaSubunit	0.27907	0	1	0	sep
ErythrocyteCount	Iron	0.27907	0.166667	3	0	sep
ErythrocyteCount	LeukemiaLymphocyticChronicB_Cell	0.27907	0.191176	2	0	sep
ErythrocyteCount	LeukocyteCount	0.27907	0.117647	1	0	sep
ErythrocyteCount	Lipids	0.27907	0.303571	1	0	sep
ErythrocyteCount	LungDiseasesInterstitial	0.27907	0.210526	2	0	sep
ErythrocyteCount	LungNeoplasms	0.27907	0.302326	1	0	sep
ErythrocyteCount	Medicine	0.27907	0	1	0	sep
ErythrocyteCount	Melanoma	0.27907	0.285714	1	0	sep
ErythrocyteCount	Memory	0.27907	0	1	0	sep
ErythrocyteCount	MentalDisorders	0.27907	0.478261	2	0	sep
ErythrocyteCount	MentalProcesses	0.27907	0	1	0	sep
ErythrocyteCount	Metabolism	0.27907	0.375839	1	0	sep
ErythrocyteCount	Monocytes	0.27907	0	1	0	sep
ErythrocyteCount	MultipleMyeloma	0.27907	0.153846	1	0	sep
ErythrocyteCount	Myopia	0.27907	0.52381	1	0	sep
ErythrocyteCount	Neuroticism	0.27907	0.185185	1	0	sep
ErythrocyteCount	Nose	0.27907	0.521739	1	0	sep
ErythrocyteCount	OvarianNeoplasms	0.27907	0.480769	1	0	sep
ErythrocyteCount	PancreaticCarcinoma	0.27907	0.2	1	0	sep
ErythrocyteCount	ParkinsonDisease	0.27907	0.276596	1	0	sep
ErythrocyteCount	PeripheralNervousSystemDiseases	0.27907	0.166667	1	0	sep
ErythrocyteCount	PlateletCount	0.27907	0.150943	2	0	sep
ErythrocyteCount	PrecursorB_CellLymphoblasticLeukemia_Lymphoma	0.27907	0.142857	1	0	sep
ErythrocyteCount	PrecursorCellLymphoblasticLeukemia_Lymphoma	0.27907	0.307692	1	0	sep
ErythrocyteCount	ProstaticNeoplasms	0.27907	0.295082	1	0	sep
ErythrocyteCount	ReceptorsTransferrin	0.27907	0	1	0	sep
ErythrocyteCount	ReverseTranscriptaseInhibitors	0.27907	0.103448	1	0	sep
ErythrocyteCount	Selenium	0.27907	0.25	3	0	sep
ErythrocyteCount	Stevens_JohnsonSyndrome	0.27907	0	1	0	sep
ErythrocyteCount	Stroke	0.27907	0.178571	1	0	sep
ErythrocyteCount	Substance_RelatedDisorders	0.27907	0.166667	1	0	sep
ErythrocyteCount	TesticularNeoplasms	0.27907	0	2	0	sep
ErythrocyteCount	ThyroidNeoplasms	0.27907	0.444444	1	0	sep
ErythrocyteCount	Tonsillectomy	0.27907	0.128571	1	0	sep
ErythrocyteCount	TransFattyAcids	0.27907	0	1	0	sep
ErythrocyteCount	Transferrin	0.27907	0.230769	3	0	sep
ErythrocyteCount	Triglycerides	0.27907	0.279279	1	0	sep
ErythrocyteCount	TripleNegativeBreastNeoplasms	0.27907	0	1	0	sep
ErythrocyteCount	Trypanosomacruzi	0.27907	0.690141	1	0	sep
ErythrocyteCount	Urinalysis	0.27907	0.166667	1	0	sep
ErythrocyteCount	VaricoseVeins	0.27907	0.235294	1	0	sep
ErythrocyteCount	Vitiligo	0.27907	0.0862069	1	0	sep
ErythrocyteCount	Zinc	0.27907	0	2	0	sep
ErythrocyteCount	alpha1_Antitrypsin	0.27907	0	1	0	sep
ErythrocyteCount	gamma_Glutamyltransferase	0.27907	0.153846	1	0	sep
ErythrocyteCount	hemoglobinA1cproteinhuman	0.27907	0.0526316	3	0	sep
ErythrocyteIndices	3_hydroxy_1_methylpropylmercapturicacid	0.252427	0.166667	1	0	sep
ErythrocyteIndices	Adiponectin	0.252427	0.111111	1	0	sep
ErythrocyteIndices	AlcoholDrinking	0.252427	0.189189	2	0	sep
ErythrocyteIndices	Alcoholism	0.252427	0.05	1	0	sep
ErythrocyteIndices	ApolipoproteinsB	0.252427	0.166667	1	0	sep
ErythrocyteIndices	ArterialPressure	0.252427	0.176471	3	0	sep
ErythrocyteIndices	Biomarkers	0.252427	0.130435	1	0	sep
ErythrocyteIndices	C_ReactiveProtein	0.252427	0.11194	1	0	sep
ErythrocyteIndices	Cholesterol	0.252427	0.231527	3	0	sep
ErythrocyteIndices	ClinicalLaboratoryTechniques	0.252427	0.2	1	0	sep
ErythrocyteIndices	CognitionDisorders	0.252427	0.230769	1	0	sep
ErythrocyteIndices	CognitiveDysfunction	0.252427	0.212121	1	0	sep
ErythrocyteIndices	DiabetesMellitusType2	0.252427	0.149425	1	0	sep
ErythrocyteIndices	DrinkingBehavior	0.252427	0	1	0	sep
ErythrocyteIndices	Embolism	0.252427	0	1	0	sep
ErythrocyteIndices	Eosinophils	0.252427	0	1	0	sep
ErythrocyteIndices	EsophagealNeoplasms	0.252427	0.230769	1	0	sep
ErythrocyteIndices	Ferritins	0.252427	0	3	0	sep
ErythrocyteIndices	Fibrinogen	0.252427	0.204819	1	0	sep
ErythrocyteIndices	Glioblastoma	0.252427	0.866667	1	0	sep
ErythrocyteIndices	Glioma	0.252427	0.807018	1	0	sep
ErythrocyteIndices	Glucose	0.252427	0.244898	1	0	sep
ErythrocyteIndices	GlucosephosphateDehydrogenase	0.252427	0	2	0	sep
ErythrocyteIndices	Gout	0.252427	0.397059	1	0	sep
ErythrocyteIndices	HemoglobinAGlycosylated	0.252427	0.285714	1	0	sep
ErythrocyteIndices	HemoglobinE	0.252427	0	1	0	sep
ErythrocyteIndices	Hepcidins	0.252427	0.222222	2	0	sep
ErythrocyteIndices	HodgkinDisease	0.252427	0.108108	1	0	sep
ErythrocyteIndices	Homocysteine	0.252427	0.166667	1	0	sep
ErythrocyteIndices	Hypertension	0.252427	0.0857143	1	0	sep
ErythrocyteIndices	Hypothyroidism	0.252427	0.192308	1	0	sep
ErythrocyteIndices	IdiopathicPulmonaryFibrosis	0.252427	0.333333	1	0	sep
ErythrocyteIndices	Insulin	0.252427	0.0882353	1	0	sep
ErythrocyteIndices	Iron	0.252427	0.166667	5	0	sep
ErythrocyteIndices	LeukemiaLymphocyticChronicB_Cell	0.252427	0.191176	1	0	sep
ErythrocyteIndices	LeukocyteCount	0.252427	0.117647	1	0	sep
ErythrocyteIndices	LipoproteinsVLDL	0.252427	0.196429	1	0	sep
ErythrocyteIndices	LungDiseasesInterstitial	0.252427	0.210526	1	0	sep
ErythrocyteIndices	LungNeoplasms	0.252427	0.302326	1	0	sep
ErythrocyteIndices	LupusErythematosusSystemic	0.252427	0.255605	2	0	sep
ErythrocyteIndices	Melanoma	0.252427	0.285714	1	0	sep
ErythrocyteIndices	Memory	0.252427	0	1	0	sep
ErythrocyteIndices	Menarche	0.252427	0.189394	1	0	sep
ErythrocyteIndices	MentalCompetency	0.252427	0.214286	2	0	sep
ErythrocyteIndices	Metabolism	0.252427	0.375839	3	0	sep
ErythrocyteIndices	Myopia	0.252427	0.52381	1	0	sep
ErythrocyteIndices	OsteitisDeformans	0.252427	0.3	1	0	sep
ErythrocyteIndices	OvarianNeoplasms	0.252427	0.480769	1	0	sep
ErythrocyteIndices	Overweight	0.252427	0.631579	1	0	sep
ErythrocyteIndices	PancreaticCarcinoma	0.252427	0.2	1	0	sep
ErythrocyteIndices	Phenylalanine	0.252427	0	1	0	sep
ErythrocyteIndices	PlateletCount	0.252427	0.150943	3	0	sep
ErythrocyteIndices	PlateletFunctionTests	0.252427	0.321212	1	0	sep
ErythrocyteIndices	ProstaticNeoplasms	0.252427	0.295082	1	0	sep
ErythrocyteIndices	ReceptorsTransferrin	0.252427	0	3	0	sep
ErythrocyteIndices	ReceptorsTumorNecrosisFactor	0.252427	0	1	0	sep
ErythrocyteIndices	Selenium	0.252427	0.25	3	0	sep
ErythrocyteIndices	Stroke	0.252427	0.178571	1	0	sep
ErythrocyteIndices	SubcutaneousFatAbdominal	0.252427	0	1	0	sep
ErythrocyteIndices	TesticularGermCellTumor	0.252427	0.3	1	0	sep
ErythrocyteIndices	TesticularNeoplasms	0.252427	0	1	0	sep
ErythrocyteIndices	Thinness	0.252427	0.25	1	0	sep
ErythrocyteIndices	ThyroidNeoplasms	0.252427	0.444444	1	0	sep
ErythrocyteIndices	Transferrin	0.252427	0.230769	3	0	sep
ErythrocyteIndices	Triglycerides	0.252427	0.279279	2	0	sep
ErythrocyteIndices	TripleNegativeBreastNeoplasms	0.252427	0	1	0	sep
ErythrocyteIndices	UricAcid	0.252427	0.325581	2	0	sep
ErythrocyteIndices	VascularEndothelialGrowthFactors	0.252427	0.25	1	0	sep
ErythrocyteIndices	VenousThromboembolism	0.252427	0.125	3	0	sep
ErythrocyteIndices	Vitiligo	0.252427	0.0862069	1	0	sep
ErythrocyteIndices	Waist_HipRatio	0.252427	0.166667	1	0	sep
ErythrocyteIndices	Zinc	0.252427	0	2	0	sep
ErythrocyteIndices	alpha1_Antitrypsin	0.252427	0	1	0	sep
ErythrocyteIndices	gamma_Glutamyltransferase	0.252427	0.153846	1	0	sep
EssentialTremor	Chin	0.3	0.0833333	1	0	sep
EssentialTremor	HIV	0.3	0	1	0	sep
EssentialTremor	Neuroticism	0.3	0.185185	1	0	sep
EssentialTremor	Vitiligo	0.3	0.0862069	1	0	sep
EyeColor	Alopecia	0.25	0.210526	1	0	sep
EyeColor	ArthritisRheumatoid	0.25	0.208633	1	0	sep
EyeColor	Cholesterol	0.25	0.231527	1	0	sep
EyeColor	Hip	0.25	0.439114	1	0	sep
EyeColor	HodgkinDisease	0.25	0.108108	1	0	sep
EyeColor	InflammatoryBowelDiseases	0.25	0.301471	1	0	sep
EyeColor	LeukemiaLymphocyticChronicB_Cell	0.25	0.191176	1	0	sep
EyeColor	LipoproteinsVLDL	0.25	0.196429	1	0	sep
EyeColor	LymphomaLargeB_CellDiffuse	0.25	0.0238095	1	0	sep
EyeColor	MacularDegeneration	0.25	0.454545	1	0	sep
EyeColor	Melanosis	0.25	0	2	0	sep
EyeColor	MultipleMyeloma	0.25	0.153846	1	0	sep
EyeColor	Myopia	0.25	0.52381	1	0	sep
EyeColor	PlateletFunctionTests	0.25	0.321212	1	0	sep
EyeColor	Skin_Hair_EyePigmentationVariationIn9	0.25	0	1	0	sep
EyeColor	Sunburn	0.25	0	1	0	sep
EyeColor	SupranuclearPalsyProgressive	0.25	0	1	0	sep
EyeColor	WetMacularDegeneration	0.25	0.453125	1	0	sep
Face	Alopecia	0.625	0.210526	1	0	sep
Face	Asthma	0.625	0.229885	1	0	sep
Face	BoneDensity	0.625	0.231405	1	0	sep
Face	Chin	0.625	0.0833333	1	0	sep
Face	Cholesterol	0.625	0.231527	1	0	sep
Face	CognitionDisorders	0.625	0.230769	1	0	sep
Face	CognitiveDysfunction	0.625	0.212121	1	0	sep
Face	DNAMethylation	0.625	0.111111	1	0	sep
Face	DepressiveDisorder	0.625	0.152778	1	0	sep
Face	EyeMovements	0.625	0	1	0	sep
Face	Eyebrows	0.625	0.171429	2	0	sep
Face	GRNproteinhuman	0.625	0.375	2	0	sep
Face	Hair	0.625	0.166667	1	0	sep
Face	Hypersensitivity	0.625	0.309524	1	0	sep
Face	Immunoglobulins	0.625	0.333333	1	0	sep
Face	Lipoproteins	0.625	0.727273	1	0	sep
Face	Menarche	0.625	0.189394	1	0	sep
Face	Metabolism	0.625	0.375839	1	0	sep
Face	MouthAbnormalities	0.625	0.3125	1	0	sep
Face	Neuroblastoma	0.625	0.0833333	1	0	sep
Face	Ossificationoftheposteriorlongitudinalligamentofthespine	0.625	0	1	0	sep
Face	SerotoninUptakeInhibitors	0.625	0.0909091	1	0	sep
Face	Stroke	0.625	0.178571	1	0	sep
Face	Tonsillectomy	0.625	0.128571	1	0	sep
Face	TumorNecrosisFactors	0.625	0.8	1	0	sep
FactorVII	HematologicTests	0.4	0.25	1	0	sep
FactorVII	Insulin	0.4	0.0882353	1	0	sep
FactorVII	InsulinResistance	0.4	0.135135	1	0	sep
FactorVII	ProteinC	0.4	0.428571	1	0	sep
FactorVII	PulmonaryEmbolism	0.4	0.25	1	0	sep
FactorVII	Stroke	0.4	0.178571	1	0	sep
FactorVII	Thrombosis	0.4	0.25	1	0	sep
FactorVII	VenousThromboembolism	0.4	0.125	1	0	sep
FracturesBone	Alopecia	0.333333	0.210526	1	0	sep
FracturesBone	Biomarkers	0.333333	0.130435	1	0	sep
FracturesBone	BloodUreaNitrogen	0.333333	0.111111	1	0	sep
FracturesBone	BronchodilatorAgents	0.333333	0.172932	1	0	sep
FracturesBone	C_ReactiveProtein	0.333333	0.11194	1	0	sep
FracturesBone	Chin	0.333333	0.0833333	1	0	sep
FracturesBone	Emphysema	0.333333	0.166667	1	0	sep
FracturesBone	Eyebrows	0.333333	0.171429	1	0	sep
FracturesBone	HeartFunctionTests	0.333333	0.142857	1	0	sep
FracturesBone	Hip	0.333333	0.439114	1	0	sep
FracturesBone	LungVolumeMeasurements	0.333333	0.219178	1	0	sep
FracturesBone	MentalHealth	0.333333	0.272727	1	0	sep
FracturesBone	Triglycerides	0.333333	0.279279	1	0	sep
FracturesBone	UricAcid	0.333333	0.325581	1	0	sep
FracturesBone	WaistCircumference	0.333333	0.571429	1	0	sep
FracturesBone	Waist_HipRatio	0.333333	0.166667	1	0	sep
FrontotemporalDementia	Antibodies	0.25	0.0526316	1	0	sep
FrontotemporalDementia	AntibodiesAntinuclear	0.25	0	1	0	sep
FrontotemporalDementia	ArthritisRheumatoid	0.25	0.208633	1	0	sep
FrontotemporalDementia	C_ReactiveProtein	0.25	0.11194	1	0	sep
FrontotemporalDementia	Cholesterol	0.25	0.231527	1	0	sep
FrontotemporalDementia	CysticFibrosis	0.25	0.181818	1	0	sep
FrontotemporalDementia	Epstein_BarrVirusNuclearAntigens	0.25	0	1	0	sep
FrontotemporalDementia	GiantCellArteritis	0.25	0	1	0	sep
FrontotemporalDementia	HodgkinDisease	0.25	0.108108	1	0	sep
FrontotemporalDementia	Immunoglobulins	0.25	0.333333	1	0	sep
FrontotemporalDementia	Leprosy	0.25	0.0425532	1	0	sep
FrontotemporalDementia	Leukocytes	0.25	0.0136986	1	0	sep
FrontotemporalDementia	LungNeoplasms	0.25	0.302326	1	0	sep
FrontotemporalDementia	Lymphoma	0.25	0	1	0	sep
FrontotemporalDementia	LymphomaFollicular	0.25	0	1	0	sep
FrontotemporalDementia	MyastheniaGravis	0.25	0.2	1	0	sep
FrontotemporalDementia	Psoriasis	0.25	0.222222	1	0	sep
FrontotemporalDementia	RheumatoidFactor	0.25	0	1	0	sep
GRNproteinhuman	Age_RelatedHearingImpairment1	0.375	0.234375	1	0	sep
GRNproteinhuman	Alopecia	0.375	0.210526	1	0	sep
GRNproteinhuman	Cholesterol	0.375	0.231527	1	0	sep
GRNproteinhuman	CognitionDisorders	0.375	0.230769	1	0	sep
GRNproteinhuman	CognitiveDysfunction	0.375	0.212121	1	0	sep
GRNproteinhuman	DepressiveDisorder	0.375	0.152778	1	0	sep
GRNproteinhuman	Hair	0.375	0.166667	1	0	sep
GRNproteinhuman	Immunoglobulins	0.375	0.333333	1	0	sep
GRNproteinhuman	InflammatoryBowelDiseases	0.375	0.301471	2	0	sep
GRNproteinhuman	Lipoproteins	0.375	0.727273	1	0	sep
GRNproteinhuman	Metabolism	0.375	0.375839	1	0	sep
GRNproteinhuman	Neuroblastoma	0.375	0.0833333	1	0	sep
GRNproteinhuman	Nose	0.375	0.521739	1	0	sep
GRNproteinhuman	PlateletCount	0.375	0.150943	1	0	sep
GRNproteinhuman	PlateletFunctionTests	0.375	0.321212	2	0	sep
GRNproteinhuman	PolycysticOvarySyndrome	0.375	0.366667	1	0	sep
GRNproteinhuman	ProstaticNeoplasms	0.375	0.295082	1	0	sep
GRNproteinhuman	SerotoninUptakeInhibitors	0.375	0.0909091	1	0	sep
GRNproteinhuman	TumorNecrosisFactors	0.375	0.8	1	0	sep
GallbladderDiseases	Albuminuria	0.4	0.0666667	1	0	sep
GallbladderDiseases	ArthritisRheumatoid	0.4	0.208633	1	0	sep
GallbladderDiseases	DepressiveDisorder	0.4	0.152778	1	0	sep
GallbladderDiseases	DiabeticRetinopathy	0.4	0	1	0	sep
GallbladderDiseases	GastrointestinalMicrobiome	0.4	0.240506	1	0	sep
GallbladderDiseases	GlomerularFiltrationRate	0.4	0.288889	1	0	sep
GallbladderDiseases	Glucocorticoids	0.4	1	1	0	sep
GallbladderDiseases	Hippocampus	0.4	0.0909091	1	0	sep
GallbladderDiseases	MentalDisorders	0.4	0.478261	1	0	sep
GallbladderDiseases	MentalHealth	0.4	0.272727	1	0	sep
GallbladderDiseases	Myopia	0.4	0.52381	1	0	sep
GallbladderDiseases	Neuroticism	0.4	0.185185	1	0	sep
GallbladderDiseases	Obesity	0.4	0.176471	1	0	sep
GallbladderDiseases	Osteonecrosis	0.4	1	1	0	sep
GallbladderDiseases	P_Selectin	0.4	0	1	0	sep
GallbladderDiseases	Schizophrenia	0.4	0.396783	2	1	opo
GallbladderDiseases	VaccinePotency	0.4	0.49375	1	0	sep
GastrointestinalNeoplasms	DeathSuddenCardiac	0.5	0.142857	1	0	sep
GastrointestinalNeoplasms	EsophagealSquamousCellCarcinoma	0.5	0.173913	1	0	sep
GastrointestinalNeoplasms	Hypertension	0.5	0.0857143	1	0	sep
GastrointestinalNeoplasms	MigraineDisorders	0.5	0.211538	1	0	sep
GastrointestinalNeoplasms	Personality	0.5	0	1	0	sep
GastrointestinalNeoplasms	PulmonaryDiseaseChronicObstructive	0.5	0.0909091	1	0	sep
GastrointestinalNeoplasms	SevereDengue	0.5	0	1	0	sep
GastrointestinalNeoplasms	Smoking	0.5	0.258824	1	0	sep
GastrointestinalNeoplasms	StomachNeoplasms	0.5	0.3	1	0	sep
Genotype	DermatitisAtopic	0.333333	0.110092	1	0	sep
Genotype	MotionSickness	0.333333	0	1	0	sep
Glaucoma	GlaucomaOpen_Angle	0.647059	0.181818	1	0	sep
Glaucoma	InflammatoryBowelDiseases	0.647059	0.301471	1	0	sep
Glaucoma	OpticDisk	0.647059	0.446809	1	0	sep
GlaucomaAngle_Closure	AlzheimerDisease	0.785714	0.246154	1	0	sep
GlaucomaAngle_Closure	ProstaticNeoplasms	0.785714	0.295082	1	0	sep
Glioblastoma	DermatitisAtopic	0.866667	0.110092	1	0	sep
Glioblastoma	IdiopathicPulmonaryFibrosis	0.866667	0.333333	1	0	sep
Glioblastoma	LeukemiaLymphocyticChronicB_Cell	0.866667	0.191176	1	0	sep
Glioblastoma	LungDiseasesInterstitial	0.866667	0.210526	1	0	sep
Glioblastoma	LungNeoplasms	0.866667	0.302326	1	0	sep
Glioblastoma	Melanoma	0.866667	0.285714	1	0	sep
Glioblastoma	OvarianNeoplasms	0.866667	0.480769	1	0	sep
Glioblastoma	PancreaticCarcinoma	0.866667	0.2	1	0	sep
Glioblastoma	ProstaticNeoplasms	0.866667	0.295082	1	0	sep
Glioblastoma	TesticularNeoplasms	0.866667	0	1	0	sep
Glioblastoma	ThyroidNeoplasms	0.866667	0.444444	1	0	sep
Glioblastoma	TripleNegativeBreastNeoplasms	0.866667	0	1	0	sep
Glioma	Asthma	0.807018	0.229885	1	0	sep
Glioma	DermatitisAtopic	0.807018	0.110092	1	0	sep
Glioma	GlaucomaOpen_Angle	0.807018	0.181818	1	0	sep
Glioma	IdiopathicPulmonaryFibrosis	0.807018	0.333333	1	0	sep
Glioma	LeukemiaLymphocyticChronicB_Cell	0.807018	0.191176	1	0	sep
Glioma	LungDiseasesInterstitial	0.807018	0.210526	1	0	sep
Glioma	LungNeoplasms	0.807018	0.302326	1	0	sep
Glioma	Melanoma	0.807018	0.285714	1	0	sep
Glioma	OpticDisk	0.807018	0.446809	1	0	sep
Glioma	OvarianNeoplasms	0.807018	0.480769	1	0	sep
Glioma	PancreaticCarcinoma	0.807018	0.2	1	0	sep
Glioma	ProstaticNeoplasms	0.807018	0.295082	1	0	sep
Glioma	TesticularNeoplasms	0.807018	0	1	0	sep
Glioma	ThyroidNeoplasms	0.807018	0.444444	1	0	sep
Glioma	Toluene24_Diisocyanate	0.807018	0.357143	1	0	sep
Glioma	TripleNegativeBreastNeoplasms	0.807018	0	1	0	sep
GlomerularFiltrationRate	3_hydroxy_1_methylpropylmercapturicacid	0.288889	0.166667	1	0	sep
GlomerularFiltrationRate	AlcoholDrinking	0.288889	0.189189	1	0	sep
GlomerularFiltrationRate	AlzheimerDisease	0.288889	0.246154	1	2	opo
GlomerularFiltrationRate	AminoAcids	0.288889	0.147059	5	0	sep
GlomerularFiltrationRate	Anthropometry	0.288889	0.2	1	0	sep
GlomerularFiltrationRate	ApolipoproteinA_I	0.288889	0	1	0	sep
GlomerularFiltrationRate	ArterialPressure	0.288889	0.176471	1	0	sep
GlomerularFiltrationRate	AtrialFibrillation	0.288889	0.229167	1	0	sep
GlomerularFiltrationRate	Biomarkers	0.288889	0.130435	2	0	sep
GlomerularFiltrationRate	BloodProteins	0.288889	0.153846	1	0	sep
GlomerularFiltrationRate	BodyWeightChanges	0.288889	0	1	0	sep
GlomerularFiltrationRate	BoneDensity	0.288889	0.231405	2	0	sep
GlomerularFiltrationRate	Braces	0.288889	0	1	0	sep
GlomerularFiltrationRate	BronchodilatorAgents	0.288889	0.172932	3	0	sep
GlomerularFiltrationRate	C_Peptide	0.288889	0	1	0	sep
GlomerularFiltrationRate	C_ReactiveProtein	0.288889	0.11194	1	0	sep
GlomerularFiltrationRate	Calcium	0.288889	0	2	0	sep
GlomerularFiltrationRate	CarcinomaHepatocellular	0.288889	0.0740741	1	0	sep
GlomerularFiltrationRate	ChemicalandDrugInducedLiverInjury	0.288889	0.1875	1	0	sep
GlomerularFiltrationRate	Cholesterol	0.288889	0.231527	2	0	sep
GlomerularFiltrationRate	DermatitisAtopic	0.288889	0.110092	1	0	sep
GlomerularFiltrationRate	DiabetesMellitus	0.288889	0.244444	2	0	sep
GlomerularFiltrationRate	DiabetesMellitusType2	0.288889	0.149425	3	0	sep
GlomerularFiltrationRate	DrugResistance	0.288889	0.111111	1	0	sep
GlomerularFiltrationRate	Epilepsy	0.288889	0.105263	1	0	sep
GlomerularFiltrationRate	Erythrocytes	0.288889	0.111111	2	0	sep
GlomerularFiltrationRate	Fibrinogen	0.288889	0.204819	1	0	sep
GlomerularFiltrationRate	Gallstones	0.288889	0	1	0	sep
GlomerularFiltrationRate	GastrointestinalMicrobiome	0.288889	0.240506	2	0	sep
GlomerularFiltrationRate	Glucose	0.288889	0.244898	1	0	sep
GlomerularFiltrationRate	GlucoseToleranceTest	0.288889	0.166667	1	0	sep
GlomerularFiltrationRate	Gout	0.288889	0.397059	4	0	sep
GlomerularFiltrationRate	HeartFailure	0.288889	0.209302	1	0	sep
GlomerularFiltrationRate	Hematocrit	0.288889	0.317073	2	0	sep
GlomerularFiltrationRate	Hemoglobins	0.288889	0.35	1	0	sep
GlomerularFiltrationRate	Homoarginine	0.288889	0	2	0	sep
GlomerularFiltrationRate	Homocysteine	0.288889	0.166667	2	0	sep
GlomerularFiltrationRate	HormoneReplacementTherapy	0.288889	0	1	0	sep
GlomerularFiltrationRate	Hypertension	0.288889	0.0857143	1	0	sep
GlomerularFiltrationRate	Hypertriglyceridemia	0.288889	0.214286	1	0	sep
GlomerularFiltrationRate	InflammatoryBowelDiseases	0.288889	0.301471	3	2	opo
GlomerularFiltrationRate	Insulin	0.288889	0.0882353	1	0	sep
GlomerularFiltrationRate	InsulinResistance	0.288889	0.135135	3	0	sep
GlomerularFiltrationRate	Insulin_LikeGrowthFactorI	0.288889	0.166667	1	0	sep
GlomerularFiltrationRate	KidneyCalculi	0.288889	0.25	1	0	sep
GlomerularFiltrationRate	Lactation	0.288889	0	1	0	sep
GlomerularFiltrationRate	Leptin	0.288889	0.142857	1	0	sep
GlomerularFiltrationRate	Leucine	0.288889	0	1	0	sep
GlomerularFiltrationRate	Lipids	0.288889	0.303571	3	0	sep
GlomerularFiltrationRate	LipoproteinsVLDL	0.288889	0.196429	2	0	sep
GlomerularFiltrationRate	LiverCirrhosisBiliary	0.288889	0.216667	1	0	sep
GlomerularFiltrationRate	LungVolumeMeasurements	0.288889	0.219178	3	0	sep
GlomerularFiltrationRate	Magnesium	0.288889	0.347826	1	0	sep
GlomerularFiltrationRate	Mannose	0.288889	0	1	0	sep
GlomerularFiltrationRate	MaximalMidexpiratoryFlowRate	0.288889	0	1	0	sep
GlomerularFiltrationRate	Melanoma	0.288889	0.285714	1	0	sep
GlomerularFiltrationRate	Menarche	0.288889	0.189394	2	0	sep
GlomerularFiltrationRate	MetabolicSyndromeX	0.288889	0.342857	1	0	sep
GlomerularFiltrationRate	Metabolome	0.288889	0.111111	2	0	sep
GlomerularFiltrationRate	Microbiota	0.288889	0.333333	1	0	sep
GlomerularFiltrationRate	MigraineDisorders	0.288889	0.211538	1	0	sep
GlomerularFiltrationRate	Mortality	0.288889	0.23913	1	0	sep
