Pathway StId	Pathway Name	# Entities Found	# Entities Total	Entities Ratio	Entities P-Value	Significant	Entities FDR	# Reactions Found	# Reactions Total	Reactions Ratio	Entities Found	Reactions Found
R-HSA-176412	"Phosphorylation of the APC/C"	19	19	1.0	0.5305999597400503	No	0.0	2	19	0.10526315789473684	O00762,P06493,P14635,P30260,P51668,P51965,P53350,P60006,Q13042,Q8NHZ8,Q96DE5,Q9H1A4,Q9NYG5,Q9UJX2,Q9UJX3,Q9UJX4,Q9UJX5,Q9UJX6,Q9UM13	R-HSA-174119,R-HSA-174132
R-HSA-5578768	"Physiological factors"	5	5	1.0	0.5595493568882131	No	0.0	3	5	0.6	P01160,P16066,P20594,P23582,Q9Y5Q5	R-HSA-5578783,R-HSA-5692408,R-HSA-6784598
R-HSA-5205685	"Pink/Parkin Mediated Mitophagy"	22	22	1.0	0.5284487129675034	No	0.0	8	26	0.3076923076923077	O60260,O94817,O94826,O95140,O96008,P0CG47,P0CG48,P21796,P62979,P62987,Q13501,Q15388,Q8IWA4,Q8N4H5,Q96B49,Q96E29,Q9BXM7,Q9GZQ8,Q9H1Y0,Q9H492,Q9NS69,Q9P0U1	R-HSA-5205649,R-HSA-5205652,R-HSA-5205661,R-HSA-5205663,R-HSA-5205672,R-HSA-5205673,R-HSA-5205681,R-HSA-5205682
R-HSA-8963898	"Plasma lipoprotein assembly"	19	19	1.0	0.5305999597400503	No	0.0	16	21	0.7619047619047619	O95477,P01023,P02647,P02649,P02652,P02654,P02655,P02656,P04114,P06727,P07237,P13497,P17612,P22612,P22694,P55056,P55157,Q9ULC8,Q9Y6B6	R-HSA-174587,R-HSA-174660,R-HSA-174741,R-HSA-174786,R-HSA-216723,R-HSA-216727,R-HSA-216756,R-HSA-216757,R-HSA-264758,R-HSA-349657,R-HSA-5682084,R-HSA-5682101,R-HSA-5682103,R-HSA-8866304,R-HSA-8866321,R-HSA-8866329
R-HSA-174824	"Plasma lipoprotein assembly, remodeling, and clearance"	69	69	1.0	0.5161717083648869	No	0.0	72	73	0.9863013698630136	O15118,O43462,O60494,O75908,O94973,O95477,O95782,P01023,P01130,P02647,P02649,P02652,P02654,P02655,P02656,P02768,P04114,P04180,P06727,P06858,P07237,P08519,P09496,P09958,P11150,P11597,P13497,P17612,P22612,P22694,P29122,P35610,P38571,P45844,P53680,P55055,P55056,P55058,P55157,P61916,P63010,P98155,Q00341,Q00610,Q0VD83,Q13133,Q13790,Q14703,Q5SW96,Q68CJ9,Q6PIU2,Q6Q788,Q6UWW8,Q6UXH0,Q86X29,Q8IV16,Q8NBP7,Q8WTV0,Q8WY64,Q92824,Q96CW1,Q96S06,Q9BU23,Q9BXJ7,Q9BY76,Q9ULC8,Q9Y5C1,Q9Y5X9,Q9Y6B6	R-HSA-171059,R-HSA-171087,R-HSA-171106,R-HSA-171122,R-HSA-171141,R-HSA-174587,R-HSA-174624,R-HSA-174657,R-HSA-174660,R-HSA-174690,R-HSA-174706,R-HSA-174739,R-HSA-174741,R-HSA-174757,R-HSA-174786,R-HSA-174808,R-HSA-176879,R-HSA-216723,R-HSA-216727,R-HSA-216756,R-HSA-216757,R-HSA-264678,R-HSA-264679,R-HSA-264689,R-HSA-264695,R-HSA-264758,R-HSA-264848,R-HSA-266082,R-HSA-266089,R-HSA-266299,R-HSA-266303,R-HSA-266310,R-HSA-266315,R-HSA-266328,R-HSA-266350,R-HSA-349404,R-HSA-349637,R-HSA-349638,R-HSA-349657,R-HSA-5682084,R-HSA-5682101,R-HSA-5682103,R-HSA-5694109,R-HSA-6784620,R-HSA-6784628,R-HSA-6784676,R-HSA-6784729,R-HSA-6784734,R-HSA-6784735,R-HSA-6784861,R-HSA-6785181,R-HSA-6785213,R-HSA-6813720,R-HSA-8854408,R-HSA-8854462,R-HSA-8854628,R-HSA-8855111,R-HSA-8855131,R-HSA-8856525,R-HSA-8857928,R-HSA-8858252,R-HSA-8865667,R-HSA-8866304,R-HSA-8866321,R-HSA-8866329,R-HSA-8876472,R-HSA-8876484,R-HSA-8876696,R-HSA-8933258,R-HSA-8933292,R-HSA-8937442,R-HSA-8980228
R-HSA-8964043	"Plasma lipoprotein clearance"	33	33	1.0	0.5232638950701552	No	0.0	29	34	0.8529411764705882	O15118,O60494,O75908,O94973,O95782,P01130,P02647,P02649,P02654,P04114,P09496,P11150,P35610,P38571,P53680,P55055,P55056,P61916,P63010,P98155,Q00341,Q00610,Q0VD83,Q13133,Q5SW96,Q6PIU2,Q6UWW8,Q86X29,Q8NBP7,Q8WTV0,Q8WY64,Q96CW1,Q9BXJ7	R-HSA-171059,R-HSA-171087,R-HSA-171106,R-HSA-171122,R-HSA-171141,R-HSA-174624,R-HSA-174657,R-HSA-174706,R-HSA-174808,R-HSA-264848,R-HSA-349637,R-HSA-349638,R-HSA-6784729,R-HSA-6784734,R-HSA-6784735,R-HSA-6813720,R-HSA-8854408,R-HSA-8854462,R-HSA-8854628,R-HSA-8855111,R-HSA-8855131,R-HSA-8858252,R-HSA-8865667,R-HSA-8876472,R-HSA-8876484,R-HSA-8876696,R-HSA-8933258,R-HSA-8933292,R-HSA-8937442
R-HSA-8963899	"Plasma lipoprotein remodeling"	30	30	1.0	0.5243890738887678	No	0.0	27	31	0.8709677419354839	O43462,P02647,P02649,P02652,P02655,P02656,P02768,P04114,P04180,P06727,P06858,P08519,P09958,P11150,P11597,P29122,P45844,P55058,Q13790,Q14703,Q68CJ9,Q6Q788,Q6UXH0,Q8IV16,Q92824,Q96S06,Q9BU23,Q9BY76,Q9Y5C1,Q9Y5X9	R-HSA-174690,R-HSA-174739,R-HSA-174757,R-HSA-176879,R-HSA-264678,R-HSA-264679,R-HSA-264689,R-HSA-264695,R-HSA-266082,R-HSA-266089,R-HSA-266299,R-HSA-266303,R-HSA-266310,R-HSA-266315,R-HSA-266328,R-HSA-266350,R-HSA-349404,R-HSA-5694109,R-HSA-6784620,R-HSA-6784628,R-HSA-6784676,R-HSA-6784861,R-HSA-6785181,R-HSA-6785213,R-HSA-8856525,R-HSA-8857928,R-HSA-8980228
R-HSA-75896	"Plasmalogen biosynthesis"	2	2	1.0	0.5940204570806515	No	0.0	2	2	1.0	O00116,O15228	R-HSA-390427,R-HSA-75879
R-HSA-75892	"Platelet Adhesion to exposed collagen"	13	13	1.0	0.5369647499225385	No	0.0	6	13	0.46153846153846156	O75578,P04275,P05556,P06241,P07359,P07948,P13224,P14770,P17301,P30273,P40197,P56199,Q9HCN6	R-HSA-114563,R-HSA-114577,R-HSA-114670,R-HSA-114671,R-HSA-210282,R-HSA-432295
R-HSA-76009	"Platelet Aggregation (Plug Formation)"	37	37	1.0	0.5219828803590584	No	0.0	25	45	0.5555555555555556	O15530,O95267,O95398,P00734,P02671,P02675,P02679,P02751,P04275,P05106,P07359,P08514,P08913,P12931,P13224,P14770,P18031,P18089,P18825,P29353,P31749,P40197,P40225,P40238,P41240,P43405,P46108,P56945,P61224,P62834,P62993,Q05397,Q07889,Q7LDG7,Q7Z5R6,Q8WZA2,Q9Y490	R-HSA-354060,R-HSA-354066,R-HSA-354073,R-HSA-354077,R-HSA-354087,R-HSA-354097,R-HSA-354124,R-HSA-354149,R-HSA-354165,R-HSA-354173,R-HSA-372693,R-HSA-372697,R-HSA-372705,R-HSA-377640,R-HSA-377641,R-HSA-377643,R-HSA-377644,R-HSA-390663,R-HSA-429415,R-HSA-429441,R-HSA-429529,R-HSA-432096,R-HSA-432110,R-HSA-443926,R-HSA-939265
R-HSA-76002	"Platelet activation, signaling and aggregation"	259	259	1.0	0.5085797353398901	No	0.0	103	281	0.3665480427046263	A8MTJ3,O00186,O00194,O00254,O00292,O00391,O00459,O14498,O14610,O14775,O15439,O15530,O43561,O43707,O43852,O43915,O60245,O60262,O75083,O75167,O75912,O94919,O95267,O95398,O95837,O95866,P00441,P00451,P00488,P00734,P00746,P00747,P01009,P01011,P01023,P01033,P01042,P01127,P01133,P01137,P01344,P02647,P02671,P02675,P02679,P02749,P02751,P02763,P02765,P02768,P02775,P02776,P02787,P04049,P04075,P04085,P04196,P04217,P04275,P04899,P05019,P05067,P05106,P05121,P05129,P05155,P05452,P05771,P06239,P06241,P07225,P07359,P07602,P07737,P07948,P07996,P08514,P08567,P08697,P08754,P08758,P08913,P08962,P09486,P0DP23,P10124,P10600,P10909,P11021,P12259,P12814,P12931,P13224,P13473,P14210,P14770,P15153,P15498,P15692,P16109,P16284,P16520,P16671,P16885,P17252,P18031,P18089,P18206,P18825,P19652,P21333,P21731,P21926,P23528,P23743,P24723,P25116,P27361,P27986,P28482,P29350,P29353,P29622,P29992,P30273,P30679,P31749,P32121,P35609,P35625,P37802,P40197,P40225,P40238,P41240,P42336,P42338,P43405,P46108,P47712,P47900,P48736,P49407,P49619,P49765,P49767,P49908,P50148,P50150,P50151,P52429,P52735,P52824,P55145,P56202,P56945,P59768,P60953,P61224,P61586,P61812,P61952,P62328,P62745,P62834,P62873,P62879,P62937,P62993,P63000,P63096,P63104,P63211,P63215,P63218,P68366,P84095,Q01518,Q02156,Q03113,Q04759,Q05397,Q05513,Q05655,Q06033,Q06124,Q06481,Q07889,Q08380,Q12846,Q13094,Q13103,Q13201,Q13507,Q13574,Q14344,Q14393,Q14571,Q14573,Q14624,Q14643,Q15833,Q16539,Q16610,Q16760,Q5JVS0,Q5KSL6,Q5SQ64,Q5UE93,Q6UXV4,Q6YHK3,Q6ZUX7,Q7L3B6,Q7LDG7,Q7Z5R6,Q86UX7,Q86XP1,Q86YL7,Q8N2K0,Q8NBF2,Q8NBM8,Q8NBX0,Q8NCG7,Q8WXD2,Q8WYR1,Q8WZ42,Q8WZA2,Q92520,Q92569,Q96C24,Q96JJ7,Q96RI0,Q99685,Q99969,Q9BV23,Q9BWS9,Q9BX10,Q9BYX7,Q9H244,Q9HAV0,Q9HCN6,Q9HCX4,Q9NTK5,Q9NUQ9,Q9NXH8,Q9P126,Q9P2W3,Q9UBI6,Q9UEU0,Q9UHQ9,Q9UK08,Q9UKW4,Q9ULD4,Q9UNF1,Q9Y210,Q9Y490,Q9Y4D2,Q9Y6I9,Q9Y6T7	R-HSA-114552,R-HSA-114553,R-HSA-114558,R-HSA-114600,R-HSA-114683,R-HSA-114684,R-HSA-114689,R-HSA-114697,R-HSA-139842,R-HSA-139854,R-HSA-139941,R-HSA-2316429,R-HSA-350745,R-HSA-351323,R-HSA-351341,R-HSA-354060,R-HSA-354066,R-HSA-354073,R-HSA-354077,R-HSA-354087,R-HSA-354097,R-HSA-354124,R-HSA-354149,R-HSA-354165,R-HSA-354173,R-HSA-372693,R-HSA-372697,R-HSA-372705,R-HSA-377640,R-HSA-377641,R-HSA-377643,R-HSA-377644,R-HSA-390663,R-HSA-391939,R-HSA-392187,R-HSA-392195,R-HSA-392202,R-HSA-392831,R-HSA-396941,R-HSA-396996,R-HSA-397835,R-HSA-397891,R-HSA-417829,R-HSA-417908,R-HSA-418091,R-HSA-418170,R-HSA-418172,R-HSA-418176,R-HSA-418576,R-HSA-418579,R-HSA-418581,R-HSA-425861,R-HSA-426032,R-HSA-426043,R-HSA-426209,R-HSA-426240,R-HSA-428749,R-HSA-428750,R-HSA-428752,R-HSA-428909,R-HSA-428917,R-HSA-428918,R-HSA-428961,R-HSA-429157,R-HSA-429415,R-HSA-429441,R-HSA-429449,R-HSA-429529,R-HSA-430073,R-HSA-430076,R-HSA-430096,R-HSA-430158,R-HSA-432096,R-HSA-432110,R-HSA-434633,R-HSA-434637,R-HSA-434836,R-HSA-437162,R-HSA-437192,R-HSA-437195,R-HSA-437932,R-HSA-437936,R-HSA-442273,R-HSA-442291,R-HSA-442314,R-HSA-443402,R-HSA-443439,R-HSA-443831,R-HSA-443926,R-HSA-453183,R-HSA-453200,R-HSA-481007,R-HSA-481009,R-HSA-481010,R-HSA-481044,R-HSA-482770,R-HSA-482772,R-HSA-482775,R-HSA-5684169,R-HSA-5684801,R-HSA-5684836,R-HSA-5694462,R-HSA-939265
R-HSA-418360	"Platelet calcium homeostasis"	28	28	1.0	0.5252380198608202	No	0.0	8	28	0.2857142857142857	O14983,O15547,P0DP23,P16615,P20020,P23634,P30626,P32418,P51575,P56373,P57103,Q01814,Q13507,Q13586,Q14571,Q14573,Q14643,Q16720,Q93084,Q93086,Q96D31,Q96SN7,Q99571,Q99572,Q9HCX4,Q9UBL9,Q9UPR5,Q9Y210	R-HSA-139854,R-HSA-139855,R-HSA-418309,R-HSA-418365,R-HSA-425661,R-HSA-426223,R-HSA-434700,R-HSA-434798
R-HSA-114608	"Platelet degranulation "	128	128	1.0	0.5119752263097612	No	0.0	11	129	0.08527131782945736	O00194,O00292,O00391,O14498,O15439,O43707,O43852,O43915,O60245,O75083,O75167,O94919,P00441,P00451,P00488,P00746,P00747,P01009,P01011,P01023,P01033,P01042,P01127,P01133,P01137,P01344,P02647,P02671,P02675,P02679,P02749,P02751,P02763,P02765,P02768,P02775,P02776,P02787,P04075,P04085,P04196,P04217,P04275,P05019,P05067,P05106,P05121,P05155,P05452,P07225,P07602,P07737,P07996,P08514,P08567,P08697,P08758,P08962,P09486,P0DP23,P10124,P10600,P10909,P11021,P12259,P12814,P13473,P14210,P15692,P16109,P16284,P16671,P18206,P19652,P21333,P21926,P23528,P29622,P35609,P35625,P37802,P49765,P49767,P49908,P55145,P56202,P61812,P62328,P62937,P68366,Q01518,Q06033,Q06481,Q08380,Q13103,Q13201,Q14393,Q14624,Q15833,Q16610,Q5JVS0,Q5SQ64,Q6UXV4,Q6YHK3,Q6ZUX7,Q7L3B6,Q86UX7,Q8NBF2,Q8NBM8,Q8NBX0,Q8WXD2,Q8WZ42,Q92520,Q96C24,Q96JJ7,Q99969,Q9BWS9,Q9BX10,Q9BYX7,Q9NTK5,Q9NUQ9,Q9NXH8,Q9UEU0,Q9UHQ9,Q9ULD4,Q9UNF1,Q9Y490,Q9Y6I9	R-HSA-350745,R-HSA-351323,R-HSA-351341,R-HSA-429157,R-HSA-481007,R-HSA-481009,R-HSA-481010,R-HSA-481044,R-HSA-482770,R-HSA-482772,R-HSA-482775
R-HSA-418346	"Platelet homeostasis"	90	90	1.0	0.5142029191433087	No	0.0	28	94	0.2978723404255319	O00408,O14610,O14775,O14983,O15547,O60262,O75343,O76074,O76083,P04114,P09769,P0DP23,P16284,P16520,P16615,P20020,P23634,P29350,P29474,P29475,P30153,P30154,P30626,P32418,P33402,P35228,P43119,P47712,P50150,P50151,P51575,P54750,P56373,P57103,P59768,P61952,P62714,P62873,P62879,P63092,P63211,P63215,P63218,P67775,Q01064,Q01814,Q02108,Q02153,Q06124,Q12791,Q13237,Q13362,Q13370,Q13507,Q13586,Q13976,Q14114,Q14432,Q14571,Q14573,Q14643,Q14738,Q15172,Q15173,Q16537,Q16539,Q16558,Q16720,Q5JWF2,Q86W47,Q93084,Q93086,Q96D31,Q96SN7,Q99487,Q99571,Q99572,Q9HAV0,Q9HCR9,Q9HCX4,Q9NPA1,Q9P2W3,Q9UBI6,Q9UBL9,Q9UK08,Q9UPR5,Q9Y210,Q9Y233,Q9Y691,Q9Y6F6	R-HSA-139854,R-HSA-139855,R-HSA-210277,R-HSA-210294,R-HSA-391942,R-HSA-392143,R-HSA-392152,R-HSA-392852,R-HSA-392870,R-HSA-392874,R-HSA-418309,R-HSA-418365,R-HSA-418436,R-HSA-418442,R-HSA-418451,R-HSA-418456,R-HSA-418549,R-HSA-419490,R-HSA-425661,R-HSA-426223,R-HSA-428961,R-HSA-432121,R-HSA-432129,R-HSA-432143,R-HSA-434700,R-HSA-434798,R-HSA-8869206,R-HSA-8948034
R-HSA-432142	"Platelet sensitization by LDL"	17	17	1.0	0.5323413269909887	No	0.0	7	19	0.3684210526315789	P04114,P09769,P16284,P29350,P30153,P30154,P47712,P62714,P67775,Q06124,Q13362,Q14114,Q14738,Q15172,Q15173,Q16537,Q16539	R-HSA-210277,R-HSA-210294,R-HSA-428961,R-HSA-432121,R-HSA-432129,R-HSA-432143,R-HSA-8948034
R-HSA-164525	"Plus-strand DNA synthesis"	1	1	1.0	0.6321384351326492	No	0.0	4	1	4.0	P62937	R-HSA-164505,R-HSA-164512,R-HSA-164513,R-HSA-173769
R-HSA-156711	"Polo-like kinase mediated events"	12	12	1.0	0.5384693980923729	No	0.0	10	16	0.625	P10244,P30291,P30307,P53350,Q08050,Q09028,Q09472,Q52LA3,Q5TKA1,Q6MZP7,Q96GY3,Q99640	R-HSA-156678,R-HSA-156699,R-HSA-162657,R-HSA-4088130,R-HSA-4088134,R-HSA-4088162,R-HSA-4088306,R-HSA-4088307,R-HSA-4088309,R-HSA-4088439
R-HSA-69091	"Polymerase switching"	14	14	1.0	0.5356245926787373	No	0.0	4	14	0.2857142857142857	P09884,P12004,P28340,P35249,P35250,P35251,P40937,P40938,P49005,P49642,P49643,Q14181,Q15054,Q9HCU8	R-HSA-69053,R-HSA-69063,R-HSA-69068,R-HSA-69074
R-HSA-174411	"Polymerase switching on the C-strand of the telomere"	14	14	1.0	0.5356245926787373	No	0.0	4	14	0.2857142857142857	P09884,P12004,P28340,P35249,P35250,P35251,P40937,P40938,P49005,P49642,P49643,Q14181,Q15054,Q9HCU8	R-HSA-174439,R-HSA-174447,R-HSA-174448,R-HSA-174452
R-HSA-5250913	"Positive epigenetic regulation of rRNA expression"	75	75	1.0	0.5155248055474353	No	0.0	7	81	0.08641975308641975	O00159,O15160,O15446,O60264,O60814,O75533,O94776,O95602,O95983,P04908,P06899,P0C0S5,P0C5Y9,P16104,P19388,P20226,P20671,P23527,P33778,P35659,P49841,P52434,P53803,P57053,P58876,P60709,P61218,P62805,P62807,P62875,P68431,P84243,Q03468,Q09028,Q09472,Q12873,Q13185,Q13330,Q13547,Q14839,Q15361,Q15572,Q15573,Q16576,Q16777,Q16778,Q3B726,Q53T94,Q6FI13,Q71DI3,Q71UI9,Q86YP4,Q8N257,Q8WXI9,Q92769,Q92830,Q92831,Q93077,Q93079,Q96A08,Q96KQ7,Q99877,Q99878,Q99879,Q99880,Q9BQG0,Q9BTC8,Q9BTM1,Q9GZS1,Q9H5J8,Q9H9Y6,Q9NR30,Q9P1U0,Q9UIG0,Q9Y2S0	R-HSA-427336,R-HSA-427383,R-HSA-427404,R-HSA-5250930,R-HSA-5250938,R-HSA-5250947,R-HSA-74987
R-HSA-438064	"Post NMDA receptor activation events"	39	39	1.0	0.521417889145627	No	0.0	18	56	0.32142857142857145	O14827,O15399,O15530,O60266,P01112,P04049,P07196,P0DP23,P10301,P15056,P16220,P17612,P22612,P22694,P28482,P35609,P40145,P51812,P51817,P78352,Q05586,Q08828,Q12879,Q12959,Q13224,Q13554,Q13555,Q13557,Q13972,Q14957,Q15349,Q15418,Q15700,Q16566,Q8N5S9,Q92796,Q96NW7,Q9UK32,Q9UQM7	R-HSA-111912,R-HSA-111913,R-HSA-111915,R-HSA-111919,R-HSA-112282,R-HSA-442715,R-HSA-442724,R-HSA-442725,R-HSA-442726,R-HSA-442732,R-HSA-442737,R-HSA-442739,R-HSA-442749,R-HSA-442760,R-HSA-443475,R-HSA-444253,R-HSA-444792,R-HSA-445367
R-HSA-389977	"Post-chaperonin tubulin folding pathway"	23	23	1.0	0.5278271990091662	No	0.0	9	23	0.391304347826087	A6NHL2,O75347,P04350,P0DPH7,P0DPH8,P36404,P68363,P68366,P68371,Q13509,Q13885,Q15813,Q15814,Q6PEY2,Q71U36,Q99426,Q9BQE3,Q9BTW9,Q9BUF5,Q9BVA1,Q9H4B7,Q9H853,Q9NY65	R-HSA-389955,R-HSA-389956,R-HSA-389963,R-HSA-389964,R-HSA-389969,R-HSA-389972,R-HSA-389974,R-HSA-389976,R-HSA-389978
R-HSA-426496	"Post-transcriptional silencing by small RNAs"	7	7	1.0	0.5503396446695104	No	0.0	3	7	0.42857142857142855	Q8NDV7,Q9H9G7,Q9HCJ0,Q9HCK5,Q9UKV8,Q9UL18,Q9UPQ9	R-HSA-426489,R-HSA-426520,R-HSA-426522
R-HSA-163125	"Post-translational modification: synthesis of GPI-anchored proteins"	94	94	1.0	0.513905491795374	No	0.0	14	95	0.14736842105263157	A6ND01,O43292,O43653,O43895,O60762,O75015,O75443,O94772,O94777,O94779,O95274,O95427,O95497,O95498,O95867,O95868,O95980,P04216,P05186,P06731,P08582,P09923,P10696,P14207,P14384,P31358,P37287,P55259,P57054,P80108,Q03405,Q07326,Q10588,Q13421,Q13449,Q13508,Q14002,Q14210,Q14442,Q14982,Q16553,Q17RY6,Q3MUY2,Q496H8,Q5BIV9,Q5H8A4,Q5VY80,Q6H3X3,Q6UQ28,Q6UWN0,Q6UWN5,Q6UX82,Q6UXB3,Q6YHK3,Q75T13,Q7RTW8,Q7RTY9,Q7Z3B1,Q7Z553,Q7Z7B1,Q86UN2,Q86UN3,Q86VD9,Q8IV16,Q8IWV2,Q8N2G4,Q8NFP4,Q8NI32,Q8TBF5,Q8TDM5,Q8TEQ8,Q92521,Q92535,Q92643,Q93070,Q969N2,Q96CW9,Q96PL2,Q96S52,Q9BRB3,Q9BY14,Q9BZM5,Q9H3S5,Q9H490,Q9NPD7,Q9NUD9,Q9NY84,Q9P121,Q9P232,Q9P2X0,Q9UKY0,Q9Y2B2,Q9Y2I2,Q9Y6M0	R-HSA-162683,R-HSA-162721,R-HSA-162729,R-HSA-162730,R-HSA-162742,R-HSA-162797,R-HSA-162798,R-HSA-162821,R-HSA-162830,R-HSA-162836,R-HSA-162857,R-HSA-162873,R-HSA-163069,R-HSA-8940388
